Training loss=2.050951
Validation loss=2.626136
Min Validation loss=2.602863
Iteration of min validation loss=3380

Iterations trained=3743
Duration=642:20

Number of training examples=2925
Number of validation examples=100

Batch size=10
Learning rate=0.001000
Number of input (T)=80

Number of hidden layers=2
Number of hidden units per year=300

Iter=1, Training Loss=7.611105, Validation Loss=7.687644, Time Elapsed=00:07
Iter=1995, Training Loss=2.710744, Validation Loss=2.712370, Time Elapsed=598:16
Iter=1996, Training Loss=2.249398, Validation Loss=2.712370, Time Elapsed=598:17
Iter=1997, Training Loss=2.403646, Validation Loss=2.712370, Time Elapsed=598:18
Iter=1998, Training Loss=2.188589, Validation Loss=2.712370, Time Elapsed=598:19
Iter=1999, Training Loss=2.382664, Validation Loss=2.712370, Time Elapsed=598:20
Iter=2000, Training Loss=2.394729, Validation Loss=2.712370, Time Elapsed=598:21
Iter=2001, Training Loss=3.085779, Validation Loss=2.797915, Time Elapsed=598:23
Iter=2002, Training Loss=2.403920, Validation Loss=2.797915, Time Elapsed=598:24
Iter=2003, Training Loss=2.760926, Validation Loss=2.797915, Time Elapsed=598:25
Iter=2004, Training Loss=2.520600, Validation Loss=2.797915, Time Elapsed=598:26
Iter=2005, Training Loss=2.614529, Validation Loss=2.797915, Time Elapsed=598:27
Iter=2006, Training Loss=2.653219, Validation Loss=2.797915, Time Elapsed=598:28
Iter=2007, Training Loss=2.863253, Validation Loss=2.797915, Time Elapsed=598:29
Iter=2008, Training Loss=2.744923, Validation Loss=2.797915, Time Elapsed=598:30
Iter=2009, Training Loss=2.594838, Validation Loss=2.797915, Time Elapsed=598:31
Iter=2010, Training Loss=2.085565, Validation Loss=2.797915, Time Elapsed=598:31
Iter=2011, Training Loss=2.630623, Validation Loss=2.764897, Time Elapsed=598:33
Iter=2012, Training Loss=2.193527, Validation Loss=2.764897, Time Elapsed=598:34
Iter=2013, Training Loss=2.390179, Validation Loss=2.764897, Time Elapsed=598:35
Iter=2014, Training Loss=2.138549, Validation Loss=2.764897, Time Elapsed=598:36
Iter=2015, Training Loss=2.012375, Validation Loss=2.764897, Time Elapsed=598:37
Iter=2016, Training Loss=2.327515, Validation Loss=2.764897, Time Elapsed=598:38
Iter=2017, Training Loss=2.222163, Validation Loss=2.764897, Time Elapsed=598:38
Iter=2018, Training Loss=2.167232, Validation Loss=2.764897, Time Elapsed=598:39
Iter=2019, Training Loss=2.543917, Validation Loss=2.764897, Time Elapsed=598:40
Iter=2020, Training Loss=2.293643, Validation Loss=2.764897, Time Elapsed=598:41
Iter=2021, Training Loss=2.476897, Validation Loss=2.720288, Time Elapsed=598:43
Iter=2022, Training Loss=2.695911, Validation Loss=2.720288, Time Elapsed=598:44
Iter=2023, Training Loss=2.495227, Validation Loss=2.720288, Time Elapsed=598:44
Iter=2024, Training Loss=2.611759, Validation Loss=2.720288, Time Elapsed=598:45
Iter=2025, Training Loss=2.538000, Validation Loss=2.720288, Time Elapsed=598:46
Iter=2026, Training Loss=2.737708, Validation Loss=2.720288, Time Elapsed=598:47
Iter=2027, Training Loss=2.417492, Validation Loss=2.720288, Time Elapsed=598:48
Iter=2028, Training Loss=2.586091, Validation Loss=2.720288, Time Elapsed=598:49
Iter=2029, Training Loss=2.392626, Validation Loss=2.720288, Time Elapsed=598:50
Iter=2030, Training Loss=2.128861, Validation Loss=2.720288, Time Elapsed=598:51
Iter=2031, Training Loss=2.733381, Validation Loss=2.720222, Time Elapsed=598:53
Iter=2032, Training Loss=2.356261, Validation Loss=2.720222, Time Elapsed=598:53
Iter=2033, Training Loss=2.623115, Validation Loss=2.720222, Time Elapsed=598:54
Iter=2034, Training Loss=2.542349, Validation Loss=2.720222, Time Elapsed=598:55
Iter=2035, Training Loss=1.853145, Validation Loss=2.720222, Time Elapsed=598:56
Iter=2036, Training Loss=2.287794, Validation Loss=2.720222, Time Elapsed=598:57
Iter=2037, Training Loss=2.378581, Validation Loss=2.720222, Time Elapsed=598:58
Iter=2038, Training Loss=2.426204, Validation Loss=2.720222, Time Elapsed=598:59
Iter=2039, Training Loss=2.344279, Validation Loss=2.720222, Time Elapsed=599:00
Iter=2040, Training Loss=2.451887, Validation Loss=2.720222, Time Elapsed=599:02
Iter=2041, Training Loss=2.320104, Validation Loss=2.790797, Time Elapsed=599:04
Iter=2042, Training Loss=2.185089, Validation Loss=2.790797, Time Elapsed=599:05
Iter=2043, Training Loss=2.633292, Validation Loss=2.790797, Time Elapsed=599:06
Iter=2044, Training Loss=2.209651, Validation Loss=2.790797, Time Elapsed=599:07
Iter=2045, Training Loss=2.177643, Validation Loss=2.790797, Time Elapsed=599:08
Iter=2046, Training Loss=2.205096, Validation Loss=2.790797, Time Elapsed=599:09
Iter=2047, Training Loss=2.398786, Validation Loss=2.790797, Time Elapsed=599:10
Iter=2048, Training Loss=2.063038, Validation Loss=2.790797, Time Elapsed=599:11
Iter=2049, Training Loss=2.657040, Validation Loss=2.790797, Time Elapsed=599:12
Iter=2050, Training Loss=2.574343, Validation Loss=2.790797, Time Elapsed=599:13
Iter=2051, Training Loss=2.248649, Validation Loss=2.662183, Time Elapsed=599:16
Iter=2052, Training Loss=2.525610, Validation Loss=2.662183, Time Elapsed=599:16
Iter=2053, Training Loss=3.060681, Validation Loss=2.662183, Time Elapsed=599:17
Iter=2054, Training Loss=2.253119, Validation Loss=2.662183, Time Elapsed=599:18
Iter=2055, Training Loss=2.391937, Validation Loss=2.662183, Time Elapsed=599:19
Iter=2056, Training Loss=2.353621, Validation Loss=2.662183, Time Elapsed=599:20
Iter=2057, Training Loss=2.146196, Validation Loss=2.662183, Time Elapsed=599:21
Iter=2058, Training Loss=2.435186, Validation Loss=2.662183, Time Elapsed=599:22
Iter=2059, Training Loss=2.223452, Validation Loss=2.662183, Time Elapsed=599:23
Iter=2060, Training Loss=2.483195, Validation Loss=2.662183, Time Elapsed=599:24
Iter=2061, Training Loss=2.738259, Validation Loss=2.771072, Time Elapsed=599:27
Iter=2062, Training Loss=2.120057, Validation Loss=2.771072, Time Elapsed=599:28
Iter=2063, Training Loss=2.665267, Validation Loss=2.771072, Time Elapsed=599:29
Iter=2064, Training Loss=2.278395, Validation Loss=2.771072, Time Elapsed=599:30
Iter=2065, Training Loss=2.995126, Validation Loss=2.771072, Time Elapsed=599:31
Iter=2066, Training Loss=2.542738, Validation Loss=2.771072, Time Elapsed=599:32
Iter=2067, Training Loss=1.925805, Validation Loss=2.771072, Time Elapsed=599:33
Iter=2068, Training Loss=2.598692, Validation Loss=2.771072, Time Elapsed=599:34
Iter=2069, Training Loss=2.452723, Validation Loss=2.771072, Time Elapsed=599:34
Iter=2070, Training Loss=2.634777, Validation Loss=2.771072, Time Elapsed=599:35
Iter=2071, Training Loss=2.437844, Validation Loss=2.750328, Time Elapsed=599:38
Iter=2072, Training Loss=2.489223, Validation Loss=2.750328, Time Elapsed=599:39
Iter=2073, Training Loss=2.307743, Validation Loss=2.750328, Time Elapsed=599:40
Iter=2074, Training Loss=2.347589, Validation Loss=2.750328, Time Elapsed=599:41
Iter=2075, Training Loss=2.086171, Validation Loss=2.750328, Time Elapsed=599:42
Iter=2076, Training Loss=2.614385, Validation Loss=2.750328, Time Elapsed=599:43
Iter=2077, Training Loss=2.440937, Validation Loss=2.750328, Time Elapsed=599:44
Iter=2078, Training Loss=2.250650, Validation Loss=2.750328, Time Elapsed=599:45
Iter=2079, Training Loss=2.085603, Validation Loss=2.750328, Time Elapsed=599:46
Iter=2080, Training Loss=2.406619, Validation Loss=2.750328, Time Elapsed=599:47
Iter=2081, Training Loss=2.521624, Validation Loss=2.815981, Time Elapsed=599:49
Iter=2082, Training Loss=1.880969, Validation Loss=2.815981, Time Elapsed=599:50
Iter=2083, Training Loss=2.387380, Validation Loss=2.815981, Time Elapsed=599:51
Iter=2084, Training Loss=2.710166, Validation Loss=2.815981, Time Elapsed=599:52
Iter=2085, Training Loss=2.001742, Validation Loss=2.815981, Time Elapsed=599:53
Iter=2086, Training Loss=2.475936, Validation Loss=2.815981, Time Elapsed=599:54
Iter=2087, Training Loss=2.604958, Validation Loss=2.815981, Time Elapsed=599:55
Iter=2088, Training Loss=2.160647, Validation Loss=2.815981, Time Elapsed=599:57
Iter=2089, Training Loss=2.462084, Validation Loss=2.815981, Time Elapsed=599:58
Iter=2090, Training Loss=2.523600, Validation Loss=2.815981, Time Elapsed=599:59
Iter=2091, Training Loss=2.874346, Validation Loss=2.762098, Time Elapsed=600:01
Iter=2092, Training Loss=2.572162, Validation Loss=2.762098, Time Elapsed=600:02
Iter=2093, Training Loss=2.166879, Validation Loss=2.762098, Time Elapsed=600:03
Iter=2094, Training Loss=2.360098, Validation Loss=2.762098, Time Elapsed=600:04
Iter=2095, Training Loss=2.087012, Validation Loss=2.762098, Time Elapsed=600:05
Iter=2096, Training Loss=2.374958, Validation Loss=2.762098, Time Elapsed=600:06
Iter=2097, Training Loss=2.574946, Validation Loss=2.762098, Time Elapsed=600:07
Iter=2098, Training Loss=2.122005, Validation Loss=2.762098, Time Elapsed=600:08
Iter=2099, Training Loss=2.293265, Validation Loss=2.762098, Time Elapsed=600:09
Iter=2100, Training Loss=2.182588, Validation Loss=2.762098, Time Elapsed=600:10
Iter=2101, Training Loss=2.854083, Validation Loss=2.744211, Time Elapsed=600:12
Iter=2102, Training Loss=2.628792, Validation Loss=2.744211, Time Elapsed=600:13
Iter=2103, Training Loss=2.895236, Validation Loss=2.744211, Time Elapsed=600:14
Iter=2104, Training Loss=2.009861, Validation Loss=2.744211, Time Elapsed=600:15
Iter=2105, Training Loss=2.230623, Validation Loss=2.744211, Time Elapsed=600:16
Iter=2106, Training Loss=2.409409, Validation Loss=2.744211, Time Elapsed=600:17
Iter=2107, Training Loss=2.393729, Validation Loss=2.744211, Time Elapsed=600:18
Iter=2108, Training Loss=2.326732, Validation Loss=2.744211, Time Elapsed=600:19
Iter=2109, Training Loss=2.644798, Validation Loss=2.744211, Time Elapsed=600:20
Iter=2110, Training Loss=2.112857, Validation Loss=2.744211, Time Elapsed=600:21
Iter=2111, Training Loss=2.423182, Validation Loss=2.765195, Time Elapsed=600:24
Iter=2112, Training Loss=2.113643, Validation Loss=2.765195, Time Elapsed=600:25
Iter=2113, Training Loss=2.179231, Validation Loss=2.765195, Time Elapsed=600:26
Iter=2114, Training Loss=2.315152, Validation Loss=2.765195, Time Elapsed=600:27
Iter=2115, Training Loss=2.851899, Validation Loss=2.765195, Time Elapsed=600:28
Iter=2116, Training Loss=2.706584, Validation Loss=2.765195, Time Elapsed=600:29
Iter=2117, Training Loss=2.313633, Validation Loss=2.765195, Time Elapsed=600:30
Iter=2118, Training Loss=2.405482, Validation Loss=2.765195, Time Elapsed=600:31
Iter=2119, Training Loss=2.704471, Validation Loss=2.765195, Time Elapsed=600:32
Iter=2120, Training Loss=2.199751, Validation Loss=2.765195, Time Elapsed=600:33
Iter=2121, Training Loss=2.075363, Validation Loss=2.940807, Time Elapsed=600:35
Iter=2122, Training Loss=2.044481, Validation Loss=2.940807, Time Elapsed=600:36
Iter=2123, Training Loss=2.410908, Validation Loss=2.940807, Time Elapsed=600:37
Iter=2124, Training Loss=2.019570, Validation Loss=2.940807, Time Elapsed=600:38
Iter=2125, Training Loss=2.235543, Validation Loss=2.940807, Time Elapsed=600:39
Iter=2126, Training Loss=2.028822, Validation Loss=2.940807, Time Elapsed=600:40
Iter=2127, Training Loss=2.383160, Validation Loss=2.940807, Time Elapsed=600:41
Iter=2128, Training Loss=2.178090, Validation Loss=2.940807, Time Elapsed=600:42
Iter=2129, Training Loss=2.310971, Validation Loss=2.940807, Time Elapsed=600:43
Iter=2130, Training Loss=2.174042, Validation Loss=2.940807, Time Elapsed=600:44
Iter=2131, Training Loss=2.106321, Validation Loss=2.679978, Time Elapsed=600:46
Iter=2132, Training Loss=3.296285, Validation Loss=2.679978, Time Elapsed=600:47
Iter=2133, Training Loss=2.022256, Validation Loss=2.679978, Time Elapsed=600:48
Iter=2134, Training Loss=2.194800, Validation Loss=2.679978, Time Elapsed=600:49
Iter=2135, Training Loss=2.016524, Validation Loss=2.679978, Time Elapsed=600:50
Iter=2136, Training Loss=2.287904, Validation Loss=2.679978, Time Elapsed=600:51
Iter=2137, Training Loss=2.558835, Validation Loss=2.679978, Time Elapsed=600:52
Iter=2138, Training Loss=2.531307, Validation Loss=2.679978, Time Elapsed=600:53
Iter=2139, Training Loss=2.311173, Validation Loss=2.679978, Time Elapsed=600:54
Iter=2140, Training Loss=2.338538, Validation Loss=2.679978, Time Elapsed=600:55
Iter=2141, Training Loss=2.078637, Validation Loss=2.706180, Time Elapsed=600:57
Iter=2142, Training Loss=2.462888, Validation Loss=2.706180, Time Elapsed=600:58
Iter=2143, Training Loss=2.567559, Validation Loss=2.706180, Time Elapsed=600:59
Iter=2144, Training Loss=2.967775, Validation Loss=2.706180, Time Elapsed=601:00
Iter=2145, Training Loss=2.436999, Validation Loss=2.706180, Time Elapsed=601:01
Iter=2146, Training Loss=2.170532, Validation Loss=2.706180, Time Elapsed=601:02
Iter=2147, Training Loss=2.360538, Validation Loss=2.706180, Time Elapsed=601:03
Iter=2148, Training Loss=2.053820, Validation Loss=2.706180, Time Elapsed=601:04
Iter=2149, Training Loss=2.304879, Validation Loss=2.706180, Time Elapsed=601:05
Iter=2150, Training Loss=2.386376, Validation Loss=2.706180, Time Elapsed=601:06
Iter=2151, Training Loss=2.870180, Validation Loss=2.695323, Time Elapsed=601:09
Iter=2152, Training Loss=2.287877, Validation Loss=2.695323, Time Elapsed=601:10
Iter=2153, Training Loss=2.760035, Validation Loss=2.695323, Time Elapsed=601:11
Iter=2154, Training Loss=2.518367, Validation Loss=2.695323, Time Elapsed=601:12
Iter=2155, Training Loss=2.062427, Validation Loss=2.695323, Time Elapsed=601:13
Iter=2156, Training Loss=2.392992, Validation Loss=2.695323, Time Elapsed=601:14
Iter=2157, Training Loss=2.374736, Validation Loss=2.695323, Time Elapsed=601:14
Iter=2158, Training Loss=2.650809, Validation Loss=2.695323, Time Elapsed=601:15
Iter=2159, Training Loss=2.171958, Validation Loss=2.695323, Time Elapsed=601:16
Iter=2160, Training Loss=2.268268, Validation Loss=2.695323, Time Elapsed=601:17
Iter=2161, Training Loss=2.750703, Validation Loss=2.609407, Time Elapsed=601:20
Iter=2162, Training Loss=2.181189, Validation Loss=2.609407, Time Elapsed=601:21
Iter=2163, Training Loss=2.302880, Validation Loss=2.609407, Time Elapsed=601:22
Iter=2164, Training Loss=2.234553, Validation Loss=2.609407, Time Elapsed=601:23
Iter=2165, Training Loss=2.777215, Validation Loss=2.609407, Time Elapsed=601:24
Iter=2166, Training Loss=2.889754, Validation Loss=2.609407, Time Elapsed=601:25
Iter=2167, Training Loss=2.206096, Validation Loss=2.609407, Time Elapsed=601:26
Iter=2168, Training Loss=2.364481, Validation Loss=2.609407, Time Elapsed=601:27
Iter=2169, Training Loss=2.672984, Validation Loss=2.609407, Time Elapsed=601:28
Iter=2170, Training Loss=2.192724, Validation Loss=2.609407, Time Elapsed=601:29
Iter=2171, Training Loss=2.297680, Validation Loss=3.234301, Time Elapsed=601:31
Iter=2172, Training Loss=2.781251, Validation Loss=3.234301, Time Elapsed=601:32
Iter=2173, Training Loss=2.156471, Validation Loss=3.234301, Time Elapsed=601:33
Iter=2174, Training Loss=2.546039, Validation Loss=3.234301, Time Elapsed=601:34
Iter=2175, Training Loss=2.260287, Validation Loss=3.234301, Time Elapsed=601:35
Iter=2176, Training Loss=2.482048, Validation Loss=3.234301, Time Elapsed=601:36
Iter=2177, Training Loss=2.082754, Validation Loss=3.234301, Time Elapsed=601:37
Iter=2178, Training Loss=2.158148, Validation Loss=3.234301, Time Elapsed=601:38
Iter=2179, Training Loss=2.303770, Validation Loss=3.234301, Time Elapsed=601:39
Iter=2180, Training Loss=2.399652, Validation Loss=3.234301, Time Elapsed=601:40
Iter=2181, Training Loss=2.156451, Validation Loss=2.688174, Time Elapsed=601:43
Iter=2182, Training Loss=2.514149, Validation Loss=2.688174, Time Elapsed=601:44
Iter=2183, Training Loss=2.105007, Validation Loss=2.688174, Time Elapsed=601:45
Iter=2184, Training Loss=2.207242, Validation Loss=2.688174, Time Elapsed=601:46
Iter=2185, Training Loss=2.489841, Validation Loss=2.688174, Time Elapsed=601:47
Iter=2186, Training Loss=2.308981, Validation Loss=2.688174, Time Elapsed=601:48
Iter=2187, Training Loss=2.313787, Validation Loss=2.688174, Time Elapsed=601:49
Iter=2188, Training Loss=2.233756, Validation Loss=2.688174, Time Elapsed=601:50
Iter=2189, Training Loss=2.093931, Validation Loss=2.688174, Time Elapsed=601:51
Iter=2190, Training Loss=2.321334, Validation Loss=2.688174, Time Elapsed=601:52
Iter=2191, Training Loss=2.729368, Validation Loss=2.735877, Time Elapsed=601:54
Iter=2192, Training Loss=2.472974, Validation Loss=2.735877, Time Elapsed=601:55
Iter=2193, Training Loss=2.302242, Validation Loss=2.735877, Time Elapsed=601:56
Iter=2194, Training Loss=1.941456, Validation Loss=2.735877, Time Elapsed=601:57
Iter=2195, Training Loss=2.232427, Validation Loss=2.735877, Time Elapsed=601:58
Iter=2196, Training Loss=2.600823, Validation Loss=2.735877, Time Elapsed=601:59
Iter=2197, Training Loss=2.662915, Validation Loss=2.735877, Time Elapsed=602:00
Iter=2198, Training Loss=2.353288, Validation Loss=2.735877, Time Elapsed=602:01
Iter=2199, Training Loss=2.248101, Validation Loss=2.735877, Time Elapsed=602:02
Iter=2200, Training Loss=2.329570, Validation Loss=2.735877, Time Elapsed=602:03
Iter=2201, Training Loss=2.344129, Validation Loss=2.616314, Time Elapsed=602:06
Iter=2202, Training Loss=2.268190, Validation Loss=2.616314, Time Elapsed=602:07
Iter=2203, Training Loss=2.268275, Validation Loss=2.616314, Time Elapsed=602:08
Iter=2204, Training Loss=2.380230, Validation Loss=2.616314, Time Elapsed=602:09
Iter=2205, Training Loss=2.767627, Validation Loss=2.616314, Time Elapsed=602:10
Iter=2206, Training Loss=2.579277, Validation Loss=2.616314, Time Elapsed=602:12
Iter=2207, Training Loss=2.122949, Validation Loss=2.616314, Time Elapsed=602:13
Iter=2208, Training Loss=2.745960, Validation Loss=2.616314, Time Elapsed=602:14
Iter=2209, Training Loss=2.108059, Validation Loss=2.616314, Time Elapsed=602:15
Iter=2210, Training Loss=2.489739, Validation Loss=2.616314, Time Elapsed=602:16
Iter=2211, Training Loss=2.520799, Validation Loss=2.666922, Time Elapsed=602:19
Iter=2212, Training Loss=2.231716, Validation Loss=2.666922, Time Elapsed=602:20
Iter=2213, Training Loss=2.288688, Validation Loss=2.666922, Time Elapsed=602:21
Iter=2214, Training Loss=2.254754, Validation Loss=2.666922, Time Elapsed=602:22
Iter=2215, Training Loss=2.014390, Validation Loss=2.666922, Time Elapsed=602:23
Iter=2216, Training Loss=2.474682, Validation Loss=2.666922, Time Elapsed=602:24
Iter=2217, Training Loss=2.879481, Validation Loss=2.666922, Time Elapsed=602:25
Iter=2218, Training Loss=2.059927, Validation Loss=2.666922, Time Elapsed=602:27
Iter=2219, Training Loss=1.878485, Validation Loss=2.666922, Time Elapsed=602:28
Iter=2220, Training Loss=2.369989, Validation Loss=2.666922, Time Elapsed=602:29
Iter=2221, Training Loss=2.365292, Validation Loss=2.528168, Time Elapsed=602:32
Iter=2222, Training Loss=2.355212, Validation Loss=2.528168, Time Elapsed=602:33
Iter=2223, Training Loss=2.550652, Validation Loss=2.528168, Time Elapsed=602:34
Iter=2224, Training Loss=2.489110, Validation Loss=2.528168, Time Elapsed=602:35
Iter=2225, Training Loss=2.782570, Validation Loss=2.528168, Time Elapsed=602:36
Iter=2226, Training Loss=2.355608, Validation Loss=2.528168, Time Elapsed=602:38
Iter=2227, Training Loss=2.117242, Validation Loss=2.528168, Time Elapsed=602:39
Iter=2228, Training Loss=2.065476, Validation Loss=2.528168, Time Elapsed=602:40
Iter=2229, Training Loss=2.077884, Validation Loss=2.528168, Time Elapsed=602:41
Iter=2230, Training Loss=2.733602, Validation Loss=2.528168, Time Elapsed=602:42
Iter=2231, Training Loss=2.224722, Validation Loss=2.853376, Time Elapsed=602:45
Iter=2232, Training Loss=2.273787, Validation Loss=2.853376, Time Elapsed=602:46
Iter=2233, Training Loss=2.411524, Validation Loss=2.853376, Time Elapsed=602:47
Iter=2234, Training Loss=2.495970, Validation Loss=2.853376, Time Elapsed=602:49
Iter=2235, Training Loss=2.411330, Validation Loss=2.853376, Time Elapsed=602:50
Iter=2236, Training Loss=1.857640, Validation Loss=2.853376, Time Elapsed=602:51
Iter=2237, Training Loss=2.585582, Validation Loss=2.853376, Time Elapsed=602:52
Iter=2238, Training Loss=2.329779, Validation Loss=2.853376, Time Elapsed=602:54
Iter=2239, Training Loss=2.623992, Validation Loss=2.853376, Time Elapsed=602:55
Iter=2240, Training Loss=2.187822, Validation Loss=2.853376, Time Elapsed=602:56
Iter=2241, Training Loss=2.457381, Validation Loss=2.617823, Time Elapsed=602:58
Iter=2242, Training Loss=2.569935, Validation Loss=2.617823, Time Elapsed=602:59
Iter=2243, Training Loss=2.213007, Validation Loss=2.617823, Time Elapsed=603:01
Iter=2244, Training Loss=2.626693, Validation Loss=2.617823, Time Elapsed=603:02
Iter=2245, Training Loss=2.126701, Validation Loss=2.617823, Time Elapsed=603:03
Iter=2246, Training Loss=2.178993, Validation Loss=2.617823, Time Elapsed=603:04
Iter=2247, Training Loss=2.722152, Validation Loss=2.617823, Time Elapsed=603:05
Iter=2248, Training Loss=2.568131, Validation Loss=2.617823, Time Elapsed=603:06
Iter=2249, Training Loss=2.298376, Validation Loss=2.617823, Time Elapsed=603:07
Iter=2250, Training Loss=2.003709, Validation Loss=2.617823, Time Elapsed=603:08
Iter=2251, Training Loss=1.920500, Validation Loss=2.700329, Time Elapsed=603:11
Iter=2252, Training Loss=3.150491, Validation Loss=2.700329, Time Elapsed=603:12
Iter=2253, Training Loss=2.117941, Validation Loss=2.700329, Time Elapsed=603:13
Iter=2254, Training Loss=2.571609, Validation Loss=2.700329, Time Elapsed=603:14
Iter=2255, Training Loss=2.621974, Validation Loss=2.700329, Time Elapsed=603:15
Iter=2256, Training Loss=2.540441, Validation Loss=2.700329, Time Elapsed=603:16
Iter=2257, Training Loss=2.378285, Validation Loss=2.700329, Time Elapsed=603:17
Iter=2258, Training Loss=2.173704, Validation Loss=2.700329, Time Elapsed=603:19
Iter=2259, Training Loss=2.951790, Validation Loss=2.700329, Time Elapsed=603:20
Iter=2260, Training Loss=2.238440, Validation Loss=2.700329, Time Elapsed=603:21
Iter=2261, Training Loss=2.435785, Validation Loss=2.700887, Time Elapsed=603:23
Iter=2262, Training Loss=2.013440, Validation Loss=2.700887, Time Elapsed=603:24
Iter=2263, Training Loss=2.923816, Validation Loss=2.700887, Time Elapsed=603:25
Iter=2264, Training Loss=2.523705, Validation Loss=2.700887, Time Elapsed=603:26
Iter=2265, Training Loss=2.412305, Validation Loss=2.700887, Time Elapsed=603:28
Iter=2266, Training Loss=2.626035, Validation Loss=2.700887, Time Elapsed=603:29
Iter=2267, Training Loss=2.540603, Validation Loss=2.700887, Time Elapsed=603:30
Iter=2268, Training Loss=2.288739, Validation Loss=2.700887, Time Elapsed=603:31
Iter=2269, Training Loss=2.580460, Validation Loss=2.700887, Time Elapsed=603:32
Iter=2270, Training Loss=2.361156, Validation Loss=2.700887, Time Elapsed=603:33
Iter=2271, Training Loss=2.229333, Validation Loss=2.932901, Time Elapsed=603:36
Iter=2272, Training Loss=2.550574, Validation Loss=2.932901, Time Elapsed=603:37
Iter=2273, Training Loss=2.458693, Validation Loss=2.932901, Time Elapsed=603:38
Iter=2274, Training Loss=2.198744, Validation Loss=2.932901, Time Elapsed=603:39
Iter=2275, Training Loss=2.473957, Validation Loss=2.932901, Time Elapsed=603:40
Iter=2276, Training Loss=1.943306, Validation Loss=2.932901, Time Elapsed=603:41
Iter=2277, Training Loss=2.192641, Validation Loss=2.932901, Time Elapsed=603:42
Iter=2278, Training Loss=2.424170, Validation Loss=2.932901, Time Elapsed=603:43
Iter=2279, Training Loss=2.263544, Validation Loss=2.932901, Time Elapsed=603:44
Iter=2280, Training Loss=2.658869, Validation Loss=2.932901, Time Elapsed=603:45
Iter=2281, Training Loss=2.326298, Validation Loss=2.831427, Time Elapsed=603:48
Iter=2282, Training Loss=2.161030, Validation Loss=2.831427, Time Elapsed=603:49
Iter=2283, Training Loss=2.270000, Validation Loss=2.831427, Time Elapsed=603:50
Iter=2284, Training Loss=2.204818, Validation Loss=2.831427, Time Elapsed=603:51
Iter=2285, Training Loss=2.300357, Validation Loss=2.831427, Time Elapsed=603:52
Iter=2286, Training Loss=2.117739, Validation Loss=2.831427, Time Elapsed=603:53
Iter=2287, Training Loss=2.332045, Validation Loss=2.831427, Time Elapsed=603:55
Iter=2288, Training Loss=2.407399, Validation Loss=2.831427, Time Elapsed=603:56
Iter=2289, Training Loss=2.428051, Validation Loss=2.831427, Time Elapsed=603:57
Iter=2290, Training Loss=2.399662, Validation Loss=2.831427, Time Elapsed=603:58
Iter=2291, Training Loss=2.230094, Validation Loss=2.751117, Time Elapsed=604:00
Iter=2292, Training Loss=2.021163, Validation Loss=2.751117, Time Elapsed=604:01
Iter=2293, Training Loss=2.350776, Validation Loss=2.751117, Time Elapsed=604:03
Iter=2294, Training Loss=2.733758, Validation Loss=2.751117, Time Elapsed=604:04
Iter=2295, Training Loss=2.494119, Validation Loss=2.751117, Time Elapsed=604:05
Iter=2296, Training Loss=2.247621, Validation Loss=2.751117, Time Elapsed=604:06
Iter=2297, Training Loss=1.953662, Validation Loss=2.751117, Time Elapsed=604:07
Iter=2298, Training Loss=2.178854, Validation Loss=2.751117, Time Elapsed=604:08
Iter=2299, Training Loss=2.389640, Validation Loss=2.751117, Time Elapsed=604:09
Iter=2300, Training Loss=2.446168, Validation Loss=2.751117, Time Elapsed=604:10
Iter=2301, Training Loss=2.102469, Validation Loss=2.786406, Time Elapsed=604:13
Iter=2302, Training Loss=2.295344, Validation Loss=2.786406, Time Elapsed=604:14
Iter=2303, Training Loss=1.922370, Validation Loss=2.786406, Time Elapsed=604:15
Iter=2304, Training Loss=2.413434, Validation Loss=2.786406, Time Elapsed=604:16
Iter=2305, Training Loss=2.381723, Validation Loss=2.786406, Time Elapsed=604:17
Iter=2306, Training Loss=2.358498, Validation Loss=2.786406, Time Elapsed=604:18
Iter=2307, Training Loss=2.691138, Validation Loss=2.786406, Time Elapsed=604:19
Iter=2308, Training Loss=2.050414, Validation Loss=2.786406, Time Elapsed=604:20
Iter=2309, Training Loss=2.038248, Validation Loss=2.786406, Time Elapsed=604:21
Iter=2310, Training Loss=2.295650, Validation Loss=2.786406, Time Elapsed=604:22
Iter=2311, Training Loss=2.547233, Validation Loss=2.626831, Time Elapsed=604:25
Iter=2312, Training Loss=2.144393, Validation Loss=2.626831, Time Elapsed=604:26
Iter=2313, Training Loss=2.279797, Validation Loss=2.626831, Time Elapsed=604:27
Iter=2314, Training Loss=2.373143, Validation Loss=2.626831, Time Elapsed=604:29
Iter=2315, Training Loss=2.250161, Validation Loss=2.626831, Time Elapsed=604:30
Iter=2316, Training Loss=1.938686, Validation Loss=2.626831, Time Elapsed=604:31
Iter=2317, Training Loss=2.589564, Validation Loss=2.626831, Time Elapsed=604:32
Iter=2318, Training Loss=2.716230, Validation Loss=2.626831, Time Elapsed=604:33
Iter=2319, Training Loss=2.450435, Validation Loss=2.626831, Time Elapsed=604:34
Iter=2320, Training Loss=2.349865, Validation Loss=2.626831, Time Elapsed=604:35
Iter=2321, Training Loss=2.832258, Validation Loss=2.752135, Time Elapsed=604:37
Iter=2322, Training Loss=2.584705, Validation Loss=2.752135, Time Elapsed=604:38
Iter=2323, Training Loss=2.681091, Validation Loss=2.752135, Time Elapsed=604:39
